employeeNumber,code,day,month,year,timestamp,who,deleted
45140,90,5,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,6,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,7,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,8,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,9,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,10,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,11,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,12,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,13,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,14,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,15,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
45140,90,16,1,2023,10/12/2022 7:54:41 AM,Mister Who Duty,1
80,85,1,1,2023,10/12/2022 7:55:35 AM,Mister Who Duty,0
80,85,2,1,2023,10/12/2022 7:55:35 AM,Mister Who Duty,0
80,85,3,1,2023,10/12/2022 7:55:35 AM,Mister Who Duty,0
80,85,4,1,2023,10/12/2022 7:55:35 AM,Mister Who Duty,0
80,85,5,1,2023,10/12/2022 7:55:35 AM,Mister Who Duty,0
80,85,6,1,2023,10/12/2022 7:55:35 AM,Mister Who Duty,0
2622,86,1,1,2023,11/29/2022 12:56:42 PM,Mister Who Duty,0
2622,86,2,1,2023,11/29/2022 12:56:42 PM,Mister Who Duty,0
2622,86,3,1,2023,11/29/2022 12:56:42 PM,Mister Who Duty,0
2622,86,4,1,2023,11/29/2022 12:56:42 PM,Mister Who Duty,0
2622,86,5,1,2023,11/29/2022 12:56:42 PM,Mister Who Duty,0
2622,86,6,1,2023,11/29/2022 1:11:23 PM,Mister Who Duty,0
2622,86,7,1,2023,11/29/2022 1:11:23 PM,Mister Who Duty,0
2622,86,8,1,2023,11/29/2022 1:11:23 PM,Mister Who Duty,0
2622,86,9,1,2023,11/29/2022 1:11:23 PM,Mister Who Duty,0
2622,86,10,1,2023,11/29/2022 1:11:23 PM,Mister Who Duty,0
2622,86,11,1,2023,11/29/2022 1:11:23 PM,Mister Who Duty,0
2622,86,12,1,2023,11/29/2022 1:11:23 PM,Mister Who Duty,0
4785,86,13,1,2023,11/29/2022 1:11:38 PM,Mister Who Duty,0
4785,86,14,1,2023,11/29/2022 1:11:38 PM,Mister Who Duty,0
4785,86,15,1,2023,11/29/2022 1:11:38 PM,Mister Who Duty,0
4785,86,16,1,2023,11/29/2022 1:11:38 PM,Mister Who Duty,0
4785,86,17,1,2023,11/29/2022 1:11:38 PM,Mister Who Duty,0
4785,86,18,1,2023,11/29/2022 1:11:38 PM,Mister Who Duty,0
4785,86,19,1,2023,11/29/2022 1:11:38 PM,Mister Who Duty,0
2622,86,20,1,2023,11/29/2022 1:11:55 PM,Mister Who Duty,0
2622,86,21,1,2023,11/29/2022 1:11:55 PM,Mister Who Duty,0
2622,86,22,1,2023,11/29/2022 1:11:55 PM,Mister Who Duty,0
2622,86,23,1,2023,11/29/2022 1:11:55 PM,Mister Who Duty,0
2622,86,24,1,2023,11/29/2022 1:11:55 PM,Mister Who Duty,0
2622,86,25,1,2023,11/29/2022 1:11:55 PM,Mister Who Duty,0
2622,86,26,1,2023,11/29/2022 1:11:55 PM,Mister Who Duty,0
4785,86,27,1,2023,11/29/2022 1:12:51 PM,Mister Who Duty,0
4785,86,28,1,2023,11/29/2022 1:12:51 PM,Mister Who Duty,0
4785,86,29,1,2023,11/29/2022 1:12:51 PM,Mister Who Duty,0
4785,86,30,1,2023,11/29/2022 1:12:51 PM,Mister Who Duty,0
4785,86,31,1,2023,11/29/2022 1:12:51 PM,Mister Who Duty,0
4785,86,1,2,2023,11/29/2022 1:12:51 PM,Mister Who Duty,0
4785,86,2,2,2023,11/29/2022 1:12:51 PM,Mister Who Duty,0
45130,85,7,1,2023,12/19/2022 11:20:27 AM,Mister Who Duty,0
45130,85,8,1,2023,12/19/2022 11:20:27 AM,Mister Who Duty,0
45130,85,9,1,2023,12/19/2022 11:20:27 AM,Mister Who Duty,0
45130,85,10,1,2023,12/19/2022 11:20:27 AM,Mister Who Duty,0
45130,85,11,1,2023,12/19/2022 11:20:27 AM,Mister Who Duty,0
45130,85,12,1,2023,12/19/2022 11:20:27 AM,Mister Who Duty,0
45130,85,13,1,2023,12/19/2022 11:20:27 AM,Mister Who Duty,0
37003,90,3,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,4,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,5,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,6,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,7,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,8,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,9,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,10,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,11,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,12,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,13,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,14,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,15,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,16,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,17,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,18,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,19,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,20,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,21,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,22,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,23,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,24,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,25,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,26,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,27,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,28,2,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,1,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,2,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,3,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,4,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,5,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,6,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,7,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,8,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,9,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,10,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,11,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,12,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,13,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,14,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,15,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,16,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,17,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,18,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,19,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,20,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,21,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,22,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,23,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,24,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,25,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,26,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,27,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,28,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,29,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,30,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,31,3,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,1,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,2,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,3,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,4,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,5,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,6,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,7,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,8,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,9,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,10,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,11,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,12,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,13,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,14,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,15,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,16,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,17,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,18,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,19,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,20,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,21,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,22,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,23,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,24,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,25,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,26,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,27,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,28,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,29,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,30,4,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,1,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,2,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,3,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,4,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,5,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,6,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,7,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,8,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,9,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,10,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,11,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,12,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,13,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,14,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,15,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,16,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,17,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,18,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,19,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,20,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,21,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,22,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,23,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,24,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,25,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,26,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,27,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,28,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,29,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,30,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,31,5,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,1,6,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,90,2,6,2023,12/28/2022 6:50:42 AM,Mister Who Duty,1
37003,98,14,1,2023,12/28/2022 6:52:00 AM,Mister Who Duty,0
